case_id,weak_label,weak_label_source,weak_label_confidence,weak_label_quality_reason,source_type,mutation_type,split,leakage_group_id,quality_flags,primary_source_exists,mutation_source_exists,mutation_provenance_complete,traceable_change,duplicate_group_id,canonical_case,duplicate_cluster_size,excluded_from_primary_reason,high_risk_mutation_proxy,classifier_version
ext-crm-pass-020,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-021,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-022,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-023,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-024,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-025,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-026,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-027,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-028,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-029,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-030,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-031,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-032,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_deductible_and_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-033,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-034,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-035,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-036,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-037,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-038,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-039,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-040,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-041,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-042,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-043,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-044,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-045,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-046,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-047,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-048,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_coverage_status_dates,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-049,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_current_policy,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-pass-050,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,synthetic_crm,supported_claim_record,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-crm-fail-001,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_customer,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-002,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_customer,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-003,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_customer,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-004,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_customer,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-005,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_customer,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-006,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_customer,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-007,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_customer,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-008,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_customer,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-009,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_customer,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-010,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_customer,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-011,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_policy,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-012,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_policy,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-013,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_policy,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
